data,,AAXJ,ACWI,ARGT,ASML.AS,BTC-USD,CMIG4,DPM.TO,DXJ,GOOGL,HGCR11.SA,HGLG11.SA,IAU,IBKR,IBM,IEUR,ITUB4.SA,IVVB11.SA,KNCR11.SA,KO,META,MSFT,NVDA,QQQ,SHV,SIVR,SPY,TAEE11.SA,TSLA,TSM,TTWO,VALE3.SA,VOW3.DE,VRSN,VWRA.L,XPML11.SA,^BVSP,^GSPC,^NDX,^SP500TR,^XNDX,BRL=X,CADBRL=X,EURBRL=X,GBPBRL=X,GC=F
2024-03-19,,"67,21",,"51,98","869,6","61912,77","8,8846","9,94","107,23","147,03","105,28","168,51","40,82","26,8675",,"57,14","30,6531","289,52","102,6","60,23","496,24","421,41","89,398","438,57","110,34","23,85","515,71","35,71","171,32","134,87","145,2","61,4","117,28","192,25","125,78","116,1821",127529,"5178,51",,"11249,23",,"5,0294","3,6845","5,4219","6,4007",
2024-03-20,,"67,83",,"53,32","874,5","67913,67","9,1538","10,24","108,19","148,74","105,68","168,1","41,3","27,2",,"57,83","30,7149","288,75","102,7","60,75","505,52","425,23","90,372","443,77","110,37","24,38","520,48","35,95","175,66","136,75","148,43","61,81","117,54","189,89","126,06","116,1921",129125,"5224,62",,"11350,89",,"5,03","3,7059","5,4617","6,3898",
2024-03-21,,"67,93",,"54,21","923,3","65491,39","9,2769","10,02","109,21","147,6","105,99","167,97","41,26","27,4875",,"57,64","30,3972","289,3","103,02","60,47","507,76","429,37","91,435","445,87","110,41","23,68","522,2","36,07","172,82","139,45","152,17","61,66","117,78","190,82","127,88","116,1321",128159,"5241,53",,"11387,89",,"4,9662","3,6859","5,4287","6,3492",
2024-03-22,,"67,46",,"54,4","906,1","63778,76","9,5","9,81","108,8","150,77","106,9",168,"40,93","27,1175",,"57,53","29,7617","290,62","103,3","60,49","509,58","428,74","94,289","446,38","110,44","23,62","521,21","36,01","170,83","140,54","152,46","60,95","118,08","188,85","127,14","115,9921",127027,"5234,18",,"11372,49",,"4,9745","3,6763","5,402","6,2933",
2024-03-23,,,,,,"64062,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-24,,,,,,"67234,17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-25,,"67,56",,"54,26",913,"69958,81","9,5692","9,85","107,84","150,07","106,53","168,02","41,05","27,28",,"57,55","29,7617","288,33","102,5","60,4","503,02","422,86","95,002","444,76","110,44","23,63","519,77","35,82","172,63","140,23","146,14","60,82","119,38","187,19","127,1","116,17",126931,"5218,19",,"11337,74",,"5,0009","3,6434","5,3554","6,303",
2024-03-26,,"67,52",,"53,44","900,4","69987,84","9,5923","10,08","108,58","150,67","106,3",168,"41,2","27,56",,"57,65","30,353",288,"102,6","60,54","495,89","421,65","92,561","443,32","110,46","23,37","518,81","35,92","177,67","138,84","146,67","60,05","121,26","187,1","127,3","116,1",126863,"5203,58",,"11306,01",,"4,9722","3,6584","5,3874","6,2836",
2024-03-27,,"67,54",,"53,98","895,2","69455,34","9,6923","10,37","108,86","150,87","106,15",168,"41,49","27,8575",,"58,01","30,5207","290,66","102,65","61,03","493,86","421,43","90,25","444,83","110,53","23,56","523,17","36,05","179,83","136,69","146,92","60,6","121,76","189,1","127,14","115,9",127691,"5248,49",,"11404,95",,"4,9757","3,6643","5,3915","6,2832",
2024-03-28,,"67,75",,"53,79","892,2","70744,95","9,6615","10,3","108,5","150,93","105,98",169,"42,01","27,9275",,"57,85","30,5737","292,6","103,42","61,18","485,58","420,72","90,356","444,01","110,54","23,81","523,07","36,31","175,79","136,05","148,49","60,83","122,84","189,51","127,74","116,24",128106,"5254,35",,"11418,03",,"4,9903","3,6679","5,3896","6,2961",
2024-03-29,,,,,,"69892,83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,0141","3,7008","5,4065","6,3305",
2024-03-30,,,,,,"69645,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-31,,,,,,"71333,65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-01,,"68,1",,"54,16",,"69702,15","9,7615","10,35","107,01","155,49","105,46","168,4","42,46","28,0125",,"57,73","29,5146","294,7","101,61","60,68","491,35","424,57","90,363","444,95","110,07","23,91","522,16","36,34","175,22","141,49",150,"61,22",,"189,34",,"116,56",126990,"5243,77",,"11395,08",,"5,0536","3,6726","5,3598","6,3331",
2024-04-02,,"68,31",,"53,59","890,7","65446,97","9,7538","10,09","106,64","154,56","105,07","168,25","43,09","28,6175",,"57,25","29,5499","292,7","101,66","60,15","497,37","421,44","89,452","441,11","110,08","24,96","518,84","36,15","166,63","140,22","149,57","61,94","122,7","191,42","126,5","116,88",127549,"5205,81",,"11312,9",,"5,0644","3,7252","5,4436","6,3691",
2024-04-03,,"68,24",,"55,24",905,"65980,81","9,7923","10,28","107,72","154,92","105,48","168,08","43,46","28,69",,"57,64","29,3292","291,95","102,16","59,83","506,74","420,45","88,964","442,1","110,09","25,88","519,41","36,42","168,38",142,"151,73","61,05","125,45","188,97","127,22","117,02",127318,"5211,49",,"11325,78",,"5,0386","3,7223","5,4579","6,3755",
2024-04-04,,"67,87",,"54,62","901,3","68508,84","9,9538","10,29","106,59","150,53","105,45","167,9","43,22","27,7575",,"57,18","28,9409","289,01","102,6","59,3","510,92","417,88","85,905","435,34","110,16","25,65","513,07","36,37","171,11","139,66","149,59","60,37","128,5","187,03","127,88","116,89",127428,"5147,21",,"11187,49",,"5,0574","3,7239","5,4692","6,3857",
2024-04-05,,"67,97",,"56,12","905,7","67837,64","9,9","10,62","107,22","152,5","105,48","168,18","43,95","28,1675",,"57,34","28,8879","292,81","102,86","59,51","527,34","425,52","88,008","440,47","110,17","26,19","518,43","36,21","164,9","141,36","151,04","59,71","126,4","187,82","126,5","116,8",126795,"5204,34",,"11311,7",,,,,,
2024-04-06,,,,,,"68896,11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-07,,,,,,"69362,55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,,"68,31",,"56,82","913,7","71631,36","10,0385","10,46","108,01","154,85","105,43","167,8","44,23","28,5925",,"57,66","29,3204",291,"103,35","59,27","519,25","424,59","87,133","440,6","110,18","26,59","518,72","36,2","172,98","142,79","153,65","62,97","126,1","187,17","127,18","116,8",128857,"5202,39",,"11307,66",,"5,0239","3,7094","5,4669","6,3591",
2024-04-09,,"68,83",,"57,06","899,3","69139,02","10,2385","10,51","108,46","156,6","105,37","167,85","44,47","27,775",,"57,53","29,6293","290,2","103,34","59,72","516,9","426,28","85,354","442,23","110,19","26,92","519,32","36,56","176,88","145,4","154,7","62,55","124,75","189,69","126,52","116,77",129890,"5209,91",,"11325,63",,"5,0076","3,6857","5,431","6,3478",
2024-04-10,,"67,9",,"56,54","913,3","70587,88","10,1077","10,47","107,78","156,14",105,"167,99","44,04","28,375",,"56,84","29,0026",291,"103,2","58,92","519,83","423,26","87,039","438,37","110,18","26,61","514,12","36,4","171,76","146,22","152,12","61,6",124,"188,31","125,76","116,5",128054,"5160,64",,"11218,73",,"5,0662","3,7096","5,4513","6,3508",
2024-04-11,,"68,44",,"57,28","909,1","70060,61","10,0846","10,44","109,08","159,41","104,9","167,79","44,89","28,04",,"56,89","28,9497","294,1","103,24","59,05","523,16","427,93","90,616","445,37","110,23","27,22",518,"36,6","174,6","147,2","151,34","61,86",123,"189,78","125,52","116,3",127396,"5199,06",,"11302,53",,"5,0904","3,7176","5,4563","6,3857",
2024-04-12,,"66,79",,"55,63","907,5","67195,87","9,8846","10,43","107,86","157,73","105,39","167,5","44,3","27,5975",,"55,93","28,6496","292,1","103,4","58,28","511,9","421,9","88,186","438,27","110,24","26,82","510,85","35,69","171,05","142,52","147,27","61,63","123,7","185,43","125,18","116,02",125946,"5123,41",,"11139,38",,,,,,
2024-04-13,,,,,,"63821,47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-14,,,,,,"65738,73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-15,,"66,37",,"53,55","910,9","63426,21","9,9769","10,49","108,39","154,86","104,61","165,24","45,13","27,29",,"55,83","28,1642","291,55",103,"58,14","500,23","413,64","86,001","431,06","110,25","27,64","504,45","35,82","161,48","140,14","145,3","61,99","123,3","183,2","124,92","115,99",125334,"5061,82",,"11005,61",,"5,1837","3,7577","5,5037","6,4433",
2024-04-16,,"65,6",,"53,1","913,4","63811,86","9,8615","10,54","106,66","154,4","103,85","166,5","45,18","26,8475",,"55,42","27,9523","295,81","103,35","58,06","499,76","414,58","87,415","431,1","110,26","27,01","503,53","35,8","157,11","139,8","145,45","61,44","120,65","182,63","122,82","115,9",124389,"5051,41",,"10982,99",,"5,2855","3,8095","5,5905","6,5694",
2024-04-17,,"65,56",,"53,03","852,4","61276,69","9,9077","10,69","105,65","155,47","104,16","164,99","44,86","27,3075",,"55,59","27,97","292,4","103,23","58,51","494,17","411,84","84,035","425,84","110,28","27,06","500,55","35,7","155,45","139,03","143,16","62,11","121,05","181,57","122,26","115,7",124171,"5022,21",,"10919,49",,"5,2326","3,8112","5,5997","6,5165",
2024-04-18,,"65,95",,"52,9","840,3","63512,75","10,0462","10,73","105,72","156,01","103,41","164,43",45,"27,65",,"55,5","28,0053","292,3","103,77","58,91","501,8","404,27","84,671","423,41","110,33","27,05","499,52","35,61","149,93","132,27","140,64","62,34","121,95","182,96","122,84","115,9",124196,"5011,12",,"10896,07",,"5,2417","3,8099","5,5831","6,5104",
2024-04-19,,"65,49",,"53,47",821,"63843,57","10,0846","10,8","105,42","154,09",104,"163,7","45,14","27,8875",,"55,62","27,8464",287,"103,78","60,17","481,07","399,12","76,2","414,65","110,35","27,44","495,16","35,71","147,05","127,7","140,6","63,36","121,2","184,12","121,89","115,79",125124,"4967,23",,"10801,16",,,,,,
2024-04-20,,,,,,"64994,44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-21,,,,,,"64926,64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-22,,"66,35",,"55,79","813,2","66837,68","9,9846","10,4","106,33","156,28","103,59","163,81","44,04","28,28",,"56,23","27,8288","288,29","103,19","60,55","481,73","400,96","79,518","418,82","110,36","26,07","499,72","35,8","142,05","129,75","139,96","63,33","121,3","184,74","121,88","115,97",125573,"5010,6",,"10895,47",,"5,1657","3,7701","5,5027","6,3802",
2024-04-23,,"66,97",,"55,84","834,3","66407,27","9,9","10,57","106,46","158,26","103,69","163,85","43,91","28,6725",,"57,05","28,2436","289,7","103,5","60,64","496,1","407,57","82,423","425,07","110,38","26,14","505,65","35,48","144,68","133,43","141,72","62,78","121,35","185,12","123,84","115,81",125148,"5070,55",,"11026,06",,"5,1305","3,7525","5,4867","6,3881",
2024-04-24,,"67,41",,"54,53","834,8","64276,9","9,8538","10,5","107,26","159,13","103,69","163,33","43,86","28,91",,"56,78","28,12","289,73","103,82","61,55","493,5","409,06","79,677","426,51","110,4","26,06","505,41","35,36","162,13","132,97","142,83","63,56","120,1","185,55","123,8","115,9",124741,"5071,63",,"11028,46",,"5,1455","3,7534","5,5036","6,4061",
2024-04-25,,"67,68",,"54,62","833,7","64481,71","9,7","10,69","105,63",156,"104,14","164,46","44,11","29,335",,"56,66","27,9612","290,51","103,9","61,74","441,38","399,04","82,632","424,45","110,43","26,22","503,49","35,05","170,18","136,58","143,43","62,22","118,8","182,68","122,7","115,51",124646,"5048,42",,"10978,2",,"5,1586","3,7769","5,5362","6,4536",
2024-04-26,,"68,36",,"56,33","858,8","63755,32","9,6846","10,8","107,96","171,95","104,24","164,21","44,26","29,0375",,"57,11","28,4289","289,8","103,99","61,74","443,29","406,32","87,735",431,"110,45","26,05","508,26","35,25","168,29","138,3","144,47","62,22","120,1","175,48","124,36","115,9",126526,"5099,96",,"11090,46",,,,,,
2024-04-27,,,,,,"63419,14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-28,,,,,,"63113,23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,,"68,98",,"57,26","847,7","63841,12","9,7615","10,85","107,68","166,15","104,8","166,74","44,16","29,1825",,"57,27","28,2083","290,95","104,28","62,04","432,62","402,25","87,757","432,75","110,46",26,"510,06","35,2","194,05","138,5","144,27","63,9","120,75","175,11","124,9","116,01",127352,"5116,17",,"11126,28",,"5,117","3,7406","5,4794","6,4185",
2024-04-30,,"68,14",,"57,42","832,7","60636,86","9,77","10,42","108,51","162,78","104,53","166,63","43,3","28,78",,"56,43","27,6787",291,"105,01","61,77","430,17","389,33","86,402","424,59","110,47","25,17","501,98","35,22","183,28","137,34","142,81","63,29","115,15","169,48","124,18","116,31",125924,"5035,69",,"10951,66",,"5,1939","3,7694","5,5376","6,4863",
2024-05-01,,"68,14",,"57,41",,"58254,01",,"10,55","107,94","163,86",,,"43,69","29,225",,"56,32",,,,"61,93","439,19","394,94","83,041","421,52","110,04","25,41","500,35",,"179,99","134,94","142,74",,,"171,08",123,,,"5018,39",,"10914,11",,"5,1944","3,7545","5,5165","6,5062",
2024-05-02,,"70,2",,"58,56","811,4","59123,43","10,39","10,63","107,21","166,62","103,1","164,98","43,55","29,95",,"56,91","28,0671",288,"103,25","61,99","441,68","397,84","85,817","426,9","110,09","25,5","505,03","36,22","180,01","136,23","143,07","63,92","114,35","168,34","123,82",116,127122,"5064,2",,"11013,91",,"5,1103","3,7361","5,4813","6,4091",
2024-05-03,,"70,76",,"61,33","835,9","62889,84","10,52","10,64","108,13","167,24","102,8","166,59","43,52","30,03",,"57,4","28,4201","289,55","103,62","62,17","451,96","406,66","88,789","435,48","110,11","25,34","511,29","36,55","181,19","141,56","145,88","63,99","115,5","168,32","125,66","116,18",128509,"5127,79",,"11152,76",,,,,,
2024-05-04,,,,,,"63891,47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,,,,,,"64031,13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-06,,"70,85",,"63,33","846,6","63161,95","10,43","10,89","109,58","168,1","103,07","166,64","43,95","30,5025",,"57,85","28,5966","292,1","104,15","62,35","465,68","413,54","92,14","440,25","110,12","26,23","516,57","35,56","184,76","142,83","148,34","64,18","116,95","168,91",,"116,8",128466,"5180,74",,"11268,23",,"5,0749","3,7105","5,4608","6,3654",
2024-05-07,,"70,33",,"63,36","854,2","62334,82","10,32","10,87","108,65","171,25","103,25","165,85","43,76","30,135",,"58,22","29,188","292,25","104,17","62,62","468,24","409,34","90,554","440,32","110,13","26,07","517,14","35,34","177,81","141,11","148,33","64,58","118,05","169,56","127,2","116,81",129210,"5187,7",,"11283,96",,"5,0733","3,6891","5,4461","6,3371",
2024-05-08,,"70,29",,"63,76",845,"61187,94","10,4","10,68","108,18","169,38","103,74","165,73","43,65","29,93",,"58,42","29,3733","293,4","103,82","62,85","472,6","410,54","90,412","440,06","110,15","26,13","517,19","35,65","174,72","143,6","145,97","63,99","117,2","168,56","126,96","117,05",129481,"5187,67",,"11283,91",,"5,0879","3,7038","5,4654","6,3558",
2024-05-09,,"70,65",,"63,28","847,9","63049,96","10,28","10,93","108,87","169,96","103,46","164,47","44,33","29,7825",,"58,93","28,4907","298,3","103,86","62,88","475,42","412,32","88,747","441,02","110,19","27,07","520,17","34,81","171,97","142,79","145,68","64,51","117,4","169,79","127,46","116,52",128188,"5214,08",,"11343,55",,"5,1408","3,7571","5,5401","6,435",
2024-05-10,,"70,99",,"62,29","864,5","60792,78","10,13","10,98","108,67","168,65","104,29","164,31","44,68","30,0275",,"59,18","28,8173","299,35","103,45","63,26","476,2","414,74","89,878","442,06","110,21","26,97","520,84","34,62","168,47","149,26","145,88","64,29","116,95","171,23","127,8","116,69",127600,"5222,68",,"11364,04",,,,,,
2024-05-11,,,,,,"60793,71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-12,,,,,,"61448,39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-13,,"71,6",,"61,47",853,"62901,45","10,17","10,83","108,4","169,14","104,31","162,6","44,2","30,0625",,"59,22","29,1703","299,1","102,27","63,58","468,01","413,72","90,399","443,08","110,23","27,02","520,91",35,"171,89","146,41","143,95","64,67","118,75","171,09","128,02","116,25",128155,"5221,42",,"11361,46",,"5,1542","3,7657","5,5529","6,4683",
2024-05-14,,"72,01",,"62,42","840,7","61552,79","10,33","10,79","109,08","170,34","104,21","161,56","44,57","30,45",,"59,72","29,4881","299,3","102,48","63,1","471,85","416,56","91,356","445,93","110,24","27,36","523,3",35,"177,55","151,95","144,96","64,63","121,85","169,73","128,2","115,99",128515,"5246,68",,"11418,12",,"5,1278","3,7562","5,5479","6,4535",
2024-05-15,,"72,84",,64,851,"66267,49","10,48","10,98","109,23","172,51","103,83","161,78","45,13","30,5025",,"60,33","29,4086","303,2","102,7794","63,13","481,54","423,08","94,63","452,9","110,27","28,4","529,78","35,01","173,99","155,58","148,08","64,44","121,2","169,25","129,74","116,1",128028,"5308,15",,"11554,04",,"5,1336","3,7722","5,5849","6,5062",
2024-05-16,,"73,11",,"63,67","859,1","65231,58","10,33","10,97","108,09","174,18","104,15","162,5","44,97","30,455",,"60,06","29,3204","302,65","103,3784","63,32","473,23","420,99","94,359","451,98","110,3","28,32","528,69",35,"174,84","152,23","146,08","64,91","120,35","170,96","130,24","117,12",128284,"5297,1",,"11532,36",,"5,1286","3,7649","5,5716","6,4935",
2024-05-17,,"73,45",,64,853,"67051,88","10,39","11,26","108,87","176,06","104,6","163,18","45,69","30,955",,"60,18","29,3292","301,14","103,8376","63,03","471,91","420,21","92,479","451,76","110,32","30,14","529,45","34,85","177,46","151,68","147,84","66,18","120,4","170,75","129,9","117,22",128151,"5303,27",,"11546,28",,,,,,
2024-05-18,,,,,,"66940,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-19,,,,,,"66278,37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-20,,"73,11",,"64,77","864,7","71448,2","10,5",,"110,36","176,92","104,6","163,31","45,89","31,3875",,"60,15","29,241","301,7","104,2969","62,57","468,84","425,34","94,78","454,91","110,34","30,33","530,06","35,4","174,95","153,55","150,9","66,15","119,2","172,62","130,52","116,24",127751,"5308,13",,"11557,84",,"5,1031","3,7334","5,5239","6,4809",
2024-05-21,,"72,52",,"63,84","853,7","70136,53","10,71","11,31","109,85","177,85","105,25","162,49","45,82","31,65",,"60,17","29,0909","303,09","103,8177","62,91","464,63","429,04","95,386","455,8","110,35","30,63","531,36","35,75","186,6","153,67","151,42","65,96","119,15","174,22","130,02","115,99",127412,"5321,41",,"11587,05",,"5,1219","3,7446","5,549","6,5062",
2024-05-22,,"72,43",,"60,94","854,1","69122,34","10,45","11,03","108,68","176,38","105,12","162,09","44,99","31,265",,"59,67","28,6408","304,61","104,0972",63,"467,78","430,52","94,95","455,71","110,37","29,52","529,83","35,46","180,11","156,15","150,61","65,44","118,4","175,07","129,92","115,28",125650,"5307,01",,"11555,84",,"5,1511","3,7619","5,5733","6,5445",
2024-05-23,,72,,"58,92","876,4","67929,56","10,38","10,9","108,22","173,55","104,5","161,88","44,07","31,105",,"59,38","28,3848","302,25","104,2769","62,09","465,78",427,"103,799","453,66","110,43","28,84","525,96","34,97","173,74","157,09","152,33","65,05",118,172,"129,74","115,38",124729,"5267,84",,"11470,98",,"5,1431","3,7499","5,5677","6,5288",
2024-05-24,,"72,16",,"59,48","880,5","68526,1","10,38","11,21","109,58","174,99","104,22","161,8","44,12",32,,"59,86","28,1112","304,55","104,46",62,"478,22","430,16","106,469","457,95","110,44","29,02","529,44","35,3","179,24",160,"154,6","65,08","118,45","171,17","129,64","115,65",124306,"5304,72",,"11551,56",,,,,,
